Sketch,Plane,x,y,z
2,YZ,-11.084619407771257,0.02379095791187109,0.49943366959150404
2,YZ,-11.084619407771257,-0.007932981917404014,0.49993706383693753
2,YZ,-11.084619407771257,-0.03962497842839427,0.4984273879759712
2,YZ,-11.084619407771257,-0.07115741913664261,0.49491072094046634
2,YZ,-11.084619407771257,-0.10240333403259538,0.4894012231073894
2,YZ,-11.084619407771257,-0.13323690684501752,0.481921079279971
2,YZ,-11.084619407771257,-0.16353398165871083,0.47250040935733423
2,YZ,-11.084619407771257,-0.19317256284656434,0.4611771470522907
2,YZ,-11.084619407771257,-0.2220333063028871,0.44799688714566793
2,YZ,-11.084619407771257,-0.2500000000000001,0.4330127018922193
2,YZ,-11.084619407771257,-0.27696003193305513,0.41628492731738576
2,YZ,-11.084619407771257,-0.3028048435688334,0.397880920265416
2,YZ,-11.084619407771257,-0.3274303669726425,0.37787478717712913
2,YZ,-11.084619407771257,-0.3507374438531607,0.35634708568943135
2,YZ,-11.084619407771257,-0.37263222483787733,0.3333845002581458
2,YZ,-11.084619407771257,-0.39302654737139375,0.3090794931103026
2,YZ,-11.084619407771257,-0.41183829071491634,0.2835299319313854
2,YZ,-11.084619407771257,-0.4289917066174886,0.25683869578670315
2,YZ,-11.084619407771257,-0.44441772432746174,0.22911326086370526
2,YZ,-11.084619407771257,-0.45805422871603485,0.2004652677033068
2,YZ,-11.084619407771257,-0.4698463103929542,0.17101007166283444
2,YZ,-11.084619407771257,-0.4797464868072487,0.14086627842071484
2,YZ,-11.084619407771257,-0.4877148934427035,0.11015526639327042
2,YZ,-11.084619407771257,-0.49371944433819714,0.07900069798667494
2,YZ,-11.084619407771257,-0.4977359612865423,0.04752802165209122
2,YZ,-11.084619407771257,-0.49974827119159254,0.015863966749033828
2,YZ,-11.084619407771257,-0.49974827119159254,-0.01586396674903393
2,YZ,-11.084619407771257,-0.4977359612865423,-0.047528021652091315
2,YZ,-11.084619407771257,-0.49371944433819714,-0.07900069798667504
2,YZ,-11.084619407771257,-0.4877148934427035,-0.11015526639327029
2,YZ,-11.084619407771257,-0.4797464868072487,-0.14086627842071492
2,YZ,-11.084619407771257,-0.4698463103929542,-0.17101007166283433
2,YZ,-11.084619407771257,-0.45805422871603485,-0.2004652677033069
2,YZ,-11.084619407771257,-0.44441772432746174,-0.22911326086370512
2,YZ,-11.084619407771257,-0.4289917066174885,-0.2568386957867032
2,YZ,-11.084619407771257,-0.4118382907149164,-0.2835299319313853
2,YZ,-11.084619407771257,-0.39302654737139364,-0.30907949311030264
2,YZ,-11.084619407771257,-0.3726322248378774,-0.3333845002581458
2,YZ,-11.084619407771257,-0.35073744385316064,-0.35634708568943146
2,YZ,-11.084619407771257,-0.3274303669726426,-0.3778747871771291
2,YZ,-11.084619407771257,-0.3028048435688333,-0.39788092026541605
2,YZ,-11.084619407771257,-0.27696003193305524,-0.41628492731738564
2,YZ,-11.084619407771257,-0.24999999999999983,-0.4330127018922194
2,YZ,-11.084619407771257,-0.222033306302887,-0.44799688714566804
2,YZ,-11.084619407771257,-0.19317256284656434,-0.4611771470522907
2,YZ,-11.084619407771257,-0.16353398165871094,-0.4725004093573342
2,YZ,-11.084619407771257,-0.13323690684501732,-0.48192107927997113
2,YZ,-11.084619407771257,-0.10240333403259527,-0.4894012231073894
2,YZ,-11.084619407771257,-0.07115741913664261,-0.49491072094046634
2,YZ,-11.084619407771257,-0.039624978428394395,-0.49842738797597114
2,YZ,-11.084619407771257,-0.007932981917403804,-0.49993706383693753
2,YZ,-11.084619407771257,0.02379095791187119,-0.49943366959150404
2,YZ,-11.084619407771257,0.05541909995050543,-0.4969192322306271
2,YZ,-11.084619407771257,0.08682408883346499,-0.49240387650610407
2,YZ,-11.084619407771257,0.11787946775471375,-0.4859057841617709
2,YZ,-11.084619407771257,0.14846018766413746,-0.477451120722037
2,YZ,-11.084619407771257,0.17844311079593583,-0.4670739301325534
2,YZ,-11.084619407771257,0.20770750650094344,-0.4548159976772591
2,YZ,-11.084619407771257,0.23613553738634144,-0.44072668172379104
2,YZ,-11.084619407771257,0.2636127338052512,-0.42486271497475725
2,YZ,-11.084619407771257,0.29002845478559897,-0.4072879760251679
2,YZ,-11.084619407771257,0.3152763335422614,-0.3880732321458783
2,YZ,-11.084619407771257,0.33925470577856615,-0.36729585432876655
2,YZ,-11.084619407771257,0.36186701905253504,-0.345039505741056
2,YZ,-11.084619407771257,0.3830222215594889,-0.3213938048432698
2,YZ,-11.084619407771257,0.40263512876552937,-0.2964539645273201
2,YZ,-11.084619407771257,0.4206267664155906,-0.2703204087277987
2,YZ,-11.084619407771257,0.43692468853489247,-0.2430983680502344
2,YZ,-11.084619407771257,0.45146326914331053,-0.21489745604458596
2,YZ,-11.084619407771257,0.46418396650803634,-0.18583122783016362
2,YZ,-11.084619407771257,0.4750355588704728,-0.15601672284924353
2,YZ,-11.084619407771257,0.4839743506981782,-0.1255739935905397
2,YZ,-11.084619407771257,0.49096434863135346,-0.09462562218020487
2,YZ,-11.084619407771257,0.49597740641539767,-0.06329622678687452
2,YZ,-11.084619407771257,0.4989933382359422,-0.03171195982828226
2,YZ,-11.084619407771257,0.5,-1.2246467991473532e-16
3,YZ,-1.0846194077712563,0.5000000000000001,0.0
3,YZ,-1.0846194077712563,0.4989933382359423,0.03171195982828226
3,YZ,-1.0846194077712563,0.4959774064153977,0.06329622678687465
3,YZ,-1.0846194077712563,0.49096434863135346,0.09462562218020512
3,YZ,-1.0846194077712563,0.48397435069817824,0.12557399359053964
3,YZ,-1.0846194077712563,0.4750355588704728,0.1560167228492436
3,YZ,-1.0846194077712563,0.4641839665080364,0.18583122783016381
3,YZ,-1.0846194077712563,0.4514632691433107,0.21489745604458588
3,YZ,-1.0846194077712563,0.4369246885348925,0.2430983680502344
3,YZ,-1.0846194077712563,0.4206267664155907,0.27032040872779883
3,YZ,-1.0846194077712563,0.40263512876552937,0.29645396452732026
3,YZ,-1.0846194077712563,0.38302222155948906,0.3213938048432697
3,YZ,-1.0846194077712563,0.36186701905253515,0.3450395057410561
3,YZ,-1.0846194077712563,0.3392547057785662,0.36729585432876677
3,YZ,-1.0846194077712563,0.3152763335422613,0.3880732321458785
3,YZ,-1.0846194077712563,0.29002845478559913,0.4072879760251679
3,YZ,-1.0846194077712563,0.26361273380525124,0.42486271497475725
3,YZ,-1.0846194077712563,0.2361355373863414,0.4407266817237911
3,YZ,-1.0846194077712563,0.20770750650094325,0.4548159976772593
3,YZ,-1.0846194077712563,0.17844311079593597,0.4670739301325534
3,YZ,-1.0846194077712563,0.1484601876641375,0.47745112072203705
3,YZ,-1.0846194077712563,0.11787946775471365,0.48590578416177094
3,YZ,-1.0846194077712563,0.08682408883346522,0.49240387650610407
3,YZ,-1.0846194077712563,0.05541909995050556,0.4969192322306272
3,YZ,-1.0846194077712563,0.023790957911871094,0.4994336695915041
3,YZ,-1.0846194077712563,-0.007932981917404016,0.4999370638369376
3,YZ,-1.0846194077712563,-0.03962497842839428,0.4984273879759713
3,YZ,-1.0846194077712563,-0.07115741913664263,0.4949107209404664
3,YZ,-1.0846194077712563,-0.1024033340325954,0.4894012231073895
3,YZ,-1.0846194077712563,-0.13323690684501754,0.48192107927997113
3,YZ,-1.0846194077712563,-0.16353398165871086,0.47250040935733434
3,YZ,-1.0846194077712563,-0.19317256284656437,0.4611771470522908
3,YZ,-1.0846194077712563,-0.2220333063028871,0.44799688714566804
3,YZ,-1.0846194077712563,-0.25000000000000017,0.4330127018922194
3,YZ,-1.0846194077712563,-0.2769600319330552,0.41628492731738576
3,YZ,-1.0846194077712563,-0.30280484356883347,0.39788092026541605
3,YZ,-1.0846194077712563,-0.32743036697264255,0.3778747871771292
3,YZ,-1.0846194077712563,-0.35073744385316075,0.3563470856894314
3,YZ,-1.0846194077712563,-0.3726322248378774,0.33338450025814587
3,YZ,-1.0846194077712563,-0.39302654737139386,0.30907949311030264
3,YZ,-1.0846194077712563,-0.4118382907149164,0.2835299319313855
3,YZ,-1.0846194077712563,-0.4289917066174886,0.2568386957867032
3,YZ,-1.0846194077712563,-0.4444177243274618,0.22911326086370531
3,YZ,-1.0846194077712563,-0.4580542287160349,0.20046526770330686
3,YZ,-1.0846194077712563,-0.46984631039295427,0.17101007166283447
3,YZ,-1.0846194077712563,-0.47974648680724874,0.14086627842071486
3,YZ,-1.0846194077712563,-0.48771489344270363,0.11015526639327042
3,YZ,-1.0846194077712563,-0.49371944433819726,0.07900069798667496
3,YZ,-1.0846194077712563,-0.4977359612865424,0.047528021652091225
3,YZ,-1.0846194077712563,-0.49974827119159265,0.01586396674903383
3,YZ,-1.0846194077712563,-0.49974827119159265,-0.015863966749033932
3,YZ,-1.0846194077712563,-0.4977359612865424,-0.04752802165209132
3,YZ,-1.0846194077712563,-0.49371944433819726,-0.07900069798667506
3,YZ,-1.0846194077712563,-0.48771489344270363,-0.1101552663932703
3,YZ,-1.0846194077712563,-0.47974648680724874,-0.14086627842071495
3,YZ,-1.0846194077712563,-0.46984631039295427,-0.17101007166283436
3,YZ,-1.0846194077712563,-0.4580542287160349,-0.20046526770330694
3,YZ,-1.0846194077712563,-0.4444177243274618,-0.22911326086370518
3,YZ,-1.0846194077712563,-0.4289917066174886,-0.25683869578670326
3,YZ,-1.0846194077712563,-0.4118382907149165,-0.28352993193138537
3,YZ,-1.0846194077712563,-0.39302654737139375,-0.3090794931103027
3,YZ,-1.0846194077712563,-0.3726322248378775,-0.3333845002581458
3,YZ,-1.0846194077712563,-0.3507374438531607,-0.3563470856894316
3,YZ,-1.0846194077712563,-0.32743036697264266,-0.3778747871771292
3,YZ,-1.0846194077712563,-0.30280484356883336,-0.39788092026541616
3,YZ,-1.0846194077712563,-0.2769600319330553,-0.41628492731738576
3,YZ,-1.0846194077712563,-0.2499999999999999,-0.4330127018922195
3,YZ,-1.0846194077712563,-0.22203330630288703,-0.4479968871456681
3,YZ,-1.0846194077712563,-0.19317256284656437,-0.4611771470522908
3,YZ,-1.0846194077712563,-0.16353398165871097,-0.47250040935733423
3,YZ,-1.0846194077712563,-0.13323690684501735,-0.48192107927997113
3,YZ,-1.0846194077712563,-0.10240333403259529,-0.4894012231073895
3,YZ,-1.0846194077712563,-0.07115741913664263,-0.4949107209404664
3,YZ,-1.0846194077712563,-0.0396249784283944,-0.4984273879759712
3,YZ,-1.0846194077712563,-0.007932981917403806,-0.4999370638369376
3,YZ,-1.0846194077712563,0.023790957911871195,-0.4994336695915041
3,YZ,-1.0846194077712563,0.055419099950505445,-0.4969192322306272
3,YZ,-1.0846194077712563,0.086824088833465,-0.4924038765061042
3,YZ,-1.0846194077712563,0.11787946775471377,-0.48590578416177094
3,YZ,-1.0846194077712563,0.1484601876641375,-0.47745112072203705
3,YZ,-1.0846194077712563,0.17844311079593586,-0.4670739301325535
3,YZ,-1.0846194077712563,0.20770750650094344,-0.4548159976772592
3,YZ,-1.0846194077712563,0.2361355373863415,-0.4407266817237911
3,YZ,-1.0846194077712563,0.26361273380525124,-0.42486271497475725
3,YZ,-1.0846194077712563,0.290028454785599,-0.407287976025168
3,YZ,-1.0846194077712563,0.3152763335422615,-0.38807323214587836
3,YZ,-1.0846194077712563,0.3392547057785662,-0.3672958543287666
3,YZ,-1.0846194077712563,0.3618670190525351,-0.3450395057410561
3,YZ,-1.0846194077712563,0.383022221559489,-0.32139380484326985
3,YZ,-1.0846194077712563,0.4026351287655295,-0.29645396452732015
3,YZ,-1.0846194077712563,0.4206267664155907,-0.2703204087277988
3,YZ,-1.0846194077712563,0.43692468853489247,-0.24309836805023444
3,YZ,-1.0846194077712563,0.45146326914331064,-0.214897456044586
3,YZ,-1.0846194077712563,0.4641839665080364,-0.18583122783016365
3,YZ,-1.0846194077712563,0.4750355588704728,-0.15601672284924356
3,YZ,-1.0846194077712563,0.48397435069817824,-0.12557399359053972
3,YZ,-1.0846194077712563,0.4909643486313535,-0.09462562218020489
3,YZ,-1.0846194077712563,0.4959774064153977,-0.06329622678687453
3,YZ,-1.0846194077712563,0.4989933382359423,-0.03171195982828227
3,YZ,-1.0846194077712563,0.5000000000000001,-1.2246467991473535e-16
4,XY,-11.084619407771257,0.0,0.0
4,XY,-1.0846194077712563,0.0,0.0
5,XY,-1.0846194077712563,0.0,0.0
5,XY,0.9153805922287438,0.0,0.0
6,XY,-0.6846194077712562,0.5000000000000001,0.0
6,XY,-0.6846194077712562,1.0000000000000002,0.0
6,XY,-0.18461940777125618,1.0000000000000002,0.0
6,XY,-0.18461940777125618,0.5000000000000001,0.0
6,XY,-0.6846194077712562,0.5000000000000001,0.0
7,XY,-0.6846194077712562,-1.0000000000000002,0.0
7,XY,-0.6846194077712562,-0.5000000000000001,0.0
7,XY,-0.18461940777125618,-0.5000000000000001,0.0
7,XY,-0.18461940777125618,-1.0000000000000002,0.0
7,XY,-0.6846194077712562,-1.0000000000000002,0.0
